Store Name,GRN Number,GRN Date,Supplier Code,Supplier Name,Supplier Invoice Number,Supplier Invoice Date,Actual Delivery Date,Supplier Item Name,Supplier SKU,Category,Sub Category,Supplier Qty,Return Qty,Supplier Unit,Supplier Unit Cost,Discount Amount,Charge Amount,Total Cost,Total Tax,Total ITC,Total Amount,Inventory Item Name,Inventory SKU,Inventory Qty,Inventory Unit,Inventory Unit Cost,PO Number,PO Date,PO Quantity,PO Type,PO Quantity Variance,Label,Additional Cess,GRN Item Notes,PO Item Notes,Contract
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Mustard Seeds 1 Kg,RM63,Raw Material,Food,3,,kg,98,0,0,294,14.7,0,308.7,Mustard Seeds 1 Kg,RM63,3,kg,98,77523,6/2/2024,3,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Pappad (200gm pkt),RM102,Raw Material,Staff Food,10,,kg,195,0,0,1950,0,0,1950,Papad (200Gm Pkt),RM102,10,kg,195,77523,6/2/2024,10,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Rava 1kg,RM103,Raw Material,Staff Food,15,,kg,44,0,0,660,33,0,693,Rava 1Kg,RM103,15,kg,44,77523,6/2/2024,15,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Refined Sunflower Oil Tin,RM71,Raw Material,Food,60,,Tin,1568.6,0,0,94116,4705.8,0,98821.8,Refined Sunflower Oil Tin,RM71,1020,lt,92.27,77523,6/2/2024,60,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Rice Flour,RM104,Raw Material,Staff Food,30,,kg,40,0,0,1200,0,0,1200,Rice Flour,RM104,30,kg,40,77523,6/2/2024,30,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Rock Salt,RM73,Raw Material,Food,1000,,kg,18,0,0,18000,0,0,18000,Rock Salt,RM73,1000,kg,18,77523,6/2/2024,1000,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Rose Water,RM74,Raw Material,Food,2.5,,lt,236,0,0,590,106.2,0,696.2,Rose Water,RM74,2.5,lt,236,77523,6/2/2024,2.5,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,SVT Hing - Jar (250gm Jar),RM82,Raw Material,Food,5,,jar,380,0,0,1900,95,0,1995,Svt Hing - Jar (250Gm Jar),RM82,1.25,kg,1520,77523,6/2/2024,5,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Shahi Jeera (250gm pkt),RM77,Raw Material,Food,45,,kg,775,0,0,34875,1743.76,0,36618.76,Shahi Jeera (250Gm Pkt),RM77,45,kg,775,77523,6/2/2024,45,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Soya Sauce,RM79,Raw Material,Food,36,,bottle,55,0,0,1980,237.6,0,2217.6,Soya Sauce,RM79,27,lt,73.33,77523,6/2/2024,36,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Sugar,RM81,Raw Material,Food,400,,kg,39.62,0,0,15848,792.4,0,16640.4,Sugar,RM81,400,kg,39.62,77523,6/2/2024,400,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Tamarind (500gm pkt),RM85,Raw Material,Food,50,,kg,158,0,0,7900,0,0,7900,Tamarind (500Gm Pkt),RM85,50,kg,158,77523,6/2/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Tea Powder,RM110,Raw Material,Staff Food,10,,kg,225,0,0,2250,112.5,0,2362.5,Tea Powder,RM110,10,kg,225,77523,6/2/2024,10,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,Wheat Flour (Atta),RM113,Raw Material,Staff Food,50,,kg,37,0,0,1850,0,0,1850,Wheat Flour (Atta),RM113,50,kg,37,77523,6/2/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,77610,6/2/2024,GFI,Golden Foods Inc,24-25/02248,6/1/2024,,White Vinegar,RM92,Raw Material,Food,60,,bottle,30,0,0,1800,324,0,2124,White Vinegar,RM92,42,lt,42.86,77523,6/2/2024,60,Standard,0,,,,,
Central Warehouse - Bangalore,77650,6/2/2024,GL,Godrej Tyson Foods Limited,4222416034,6/2/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,289.8,,kg,285,0,0,82593,0,0,82593,Chicken Breast Boneless,RM13,289.8,kg,285,77617,6/2/2024,289.8,Standard,0,,,,,
Central Warehouse - Bangalore,77651,6/2/2024,ASCC,AY Sabir Chicken Center,2009,6/2/2024,,Whole Chicken Without Skin,RM93,Raw Material,Food,286.2,,kg,256,0,0,73267.2,0,0,73267.2,Whole Chicken Without Skin,RM93,286.2,kg,256,77630,6/2/2024,286.2,Standard,0,,,,,
Central Warehouse - Bangalore,77652,6/2/2024,BJF,BJ Foods,2022,6/2/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,306.5,,kg,295,0,0,90417.5,0,0,90417.5,Chicken Breast Boneless,RM13,306.5,kg,295,77631,6/2/2024,306.5,Standard,0,,,,,
Central Warehouse - Bangalore,77654,6/2/2024,BPC,Brite Poultry Center,694,6/2/2024,,Whole Chicken Without Skin,RM93,Raw Material,Food,246.3,,kg,256,0,0,63052.8,0,0,63052.8,Whole Chicken Without Skin,RM93,246.3,kg,256,77632,6/2/2024,246.3,Standard,0,,,,,
Central Warehouse - Bangalore,77656,6/2/2024,BE,Bharathi Enterprises,600,6/2/2024,,Curd,RM23,Raw Material,Food,900,,lt,54.58,0,0,49122,2456.1,0,51578.1,Curd,RM23,900,lt,54.58,77612,6/2/2024,900,Standard,0,,,,,
Central Warehouse - Bangalore,77657,6/2/2024,VE,Vani Enterprises,TX-1352/24-25,6/2/2024,,Curd,RM23,Raw Material,Food,600,,lt,54.5,0,0,32700,1635,0,34335,Curd,RM23,600,lt,54.5,77613,6/2/2024,600,Standard,0,,,,,
Central Warehouse - Bangalore,77657,6/2/2024,VE,Vani Enterprises,TX-1352/24-25,6/2/2024,,Frozen Green Peas,RM30,Raw Material,Food,10,,kg,100,0,0,1000,0,0,1000,Frozen Green Peas,RM30,10,kg,100,77613,6/2/2024,10,Standard,0,,,,,
Central Warehouse - Bangalore,77657,6/2/2024,VE,Vani Enterprises,TX-1352/24-25,6/2/2024,,Milk,RM100,Raw Material,Staff Food,6,,lt,48,0,0,288,0,0,288,Milk,RM100,6,lt,48,77613,6/2/2024,6,Standard,0,,,,,
Central Warehouse - Bangalore,77657,6/2/2024,VE,Vani Enterprises,TX-1352/24-25,6/2/2024,,Milky Mist Khova,RM59,Raw Material,Food,20,,kg,295,0,0,5900,295,0,6195,Milky Mist Khova,RM59,20,kg,295,77613,6/2/2024,20,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Carrot,MM10,Raw Material,Food,15,,kg,89,0,0,1335,0,0,1335,Carrot,RM10,15,kg,89,77616,6/2/2024,15,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Cauliflower,RM11,Raw Material,Food,20,,kg,45,0,0,900,0,0,900,Cauliflower,RM11,20,kg,45,77616,6/2/2024,20,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Coconut,RM17,Raw Material,Food,30,,pcs,34,0,0,1020,0,0,1020,Coconut,RM17,30,pcs,34,77616,6/2/2024,30,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Coriender Leaves Bunch,RM19,Raw Material,Food,50,,pcs,71,0,0,3550,0,0,3550,Coriander Leaves Bunch,RM19,50,pcs,71,77616,6/2/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Cucumber,RM22,Raw Material,Food,95,,kg,37,0,0,3515,0,0,3515,Cucumber,RM22,95,kg,37,77616,6/2/2024,95,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Curry Leaves Bunch,RM24,Raw Material,Food,5,,kg,94,0,0,470,0,0,470,Curry Leaves Bunch,RM24,5,kg,94,77616,6/2/2024,5,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Ginger,RM33,Raw Material,Food,55,,kg,154,0,0,8470,0,0,8470,Ginger,RM33,55,kg,154,77616,6/2/2024,55,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Green Chilly (250gm pkt),RM35,Raw Material,Food,20,,kg,95,0,0,1900,0,0,1900,Green Chilly (250Gm Pkt),RM35,20,kg,95,77616,6/2/2024,20,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Lemon,RM51,Raw Material,Food,25,,kg,127,0,0,3175,0,0,3175,Lemon,RM51,25,kg,127,77616,6/2/2024,25,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Mint Leaves Bunch,RM61,Raw Material,Food,150,,pcs,15,0,0,2250,0,0,2250,Mint Leaves Bunch,RM61,37.5,kg,60,77616,6/2/2024,150,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Onion,RM66,Raw Material,Food,256,,kg,32.5,0,0,8320,0,0,8320,Onion,RM66,256,kg,32.5,77616,6/2/2024,256,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Peeled Garlic,RM69,Raw Material,Food,45,,kg,240,0,0,10800,0,0,10800,Peeled Garlic,RM69,45,kg,240,77616,6/2/2024,45,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Potato,RM70,Raw Material,Food,20,,kg,42,0,0,840,0,0,840,Potato,RM70,20,kg,42,77616,6/2/2024,20,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,Staff Tomato,345,Raw Material,Staff Food,40,,kg,37,0,0,1480,0,0,1480,Staff Tomato,RM107,40,kg,37,77616,6/2/2024,40,Standard,0,,,,,
Central Warehouse - Bangalore,77658,6/2/2024,FS2B,Farm S2B,INV-0000356,6/2/2024,,capsicum,MM09,Raw Material,Food,5,,kg,70,0,0,350,0,0,350,Capsicum,RM09,5,kg,70,77616,6/2/2024,5,Standard,0,,,,,
Central Warehouse - Bangalore,77659,6/2/2024,MCCIPL,Metro Cash and Carry India Pvt Ltd,T0SP12324900106,6/2/2024,,Refined Sunflower Oil Tin,RM71,Raw Material,Food,25,,Tin,1571.4288,0,0,39285.72,1964.28,0,41250,Refined Sunflower Oil Tin,RM71,425,lt,92.44,77621,6/2/2024,25,Standard,0,,,,,
Central Warehouse - Bangalore,77659,6/2/2024,MCCIPL,Metro Cash and Carry India Pvt Ltd,T0SP12324900106,6/2/2024,,Ruchi Gold Palm Oil Tin,RM75,Raw Material,Food,50,,Tin,1540,0,0,77000,3850,0,80850,Ruchi Gold Palm Oil Tin,RM75,850,lt,90.59,77621,6/2/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,77661,6/2/2024,ZHPL,Zomato Hyperpure Private Limited (Blr),ZBSKA25-00102883,6/2/2024,,Basmati Rice (Lal Quila),MM04,Raw Material,Food,150,,Bag,3453.45286,0,0,518017.93,0,0,518017.93,Basmati Rice (Lal Quila),RM04,4500,kg,115.12,77649,6/2/2024,150,Standard,0,,,,,
Central Warehouse - Bangalore,77661,6/2/2024,ZHPL,Zomato Hyperpure Private Limited (Blr),ZBSKA25-00102883,6/2/2024,,Black Salt,RM08,Raw Material,Food,30,,kg,28.56,0,0,856.8,0,0,856.8,Black Salt,RM08,30,kg,28.56,77649,6/2/2024,30,Standard,0,,,,,
Central Warehouse - Bangalore,77852,6/3/2024,BE,Bharathi Enterprises,601,6/3/2024,,Curd,RM23,Raw Material,Food,504,,lt,54.58,0,0,27508.32,1375.42,0,28883.74,Curd,RM23,504,lt,54.58,77851,6/3/2024,504,Standard,0,,,,,
Central Warehouse - Bangalore,77866,6/3/2024,VE,Vani Enterprises,TX-1384/24-25,6/3/2024,,Curd,RM23,Raw Material,Food,408,,lt,54.5,0,0,22236,1111.8,0,23347.8,Curd,RM23,408,lt,54.5,77862,6/3/2024,408,Standard,0,,,,,
Central Warehouse - Bangalore,77866,6/3/2024,VE,Vani Enterprises,TX-1384/24-25,6/3/2024,,Frozen Green Peas,RM30,Raw Material,Food,10,,kg,100,0,0,1000,0,0,1000,Frozen Green Peas,RM30,10,kg,100,77862,6/3/2024,10,Standard,0,,,,,
Central Warehouse - Bangalore,77866,6/3/2024,VE,Vani Enterprises,TX-1384/24-25,6/3/2024,,Milk,RM100,Raw Material,Staff Food,6,,lt,48,0,0,288,0,0,288,Milk,RM100,6,lt,48,77862,6/3/2024,6,Standard,0,,,,,
Central Warehouse - Bangalore,77866,6/3/2024,VE,Vani Enterprises,TX-1384/24-25,6/3/2024,,Milky Mist Khova,RM59,Raw Material,Food,20,,kg,295,0,0,5900,295,0,6195,Milky Mist Khova,RM59,20,kg,295,77862,6/3/2024,20,Standard,0,,,,,
Central Warehouse - Bangalore,77866,6/3/2024,VE,Vani Enterprises,TX-1384/24-25,6/3/2024,,Milky Mist Paneer 1Kg,RM60,Raw Material,Food,48,,kg,337,0,0,16176,808.8,0,16984.8,Milky Mist Paneer 1Kg,RM60,48,kg,337,77862,6/3/2024,48,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Carrot,MM10,Raw Material,Food,20,,kg,85,0,0,1700,0,0,1700,Carrot,RM10,20,kg,85,77863,6/3/2024,20,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Cauliflower,RM11,Raw Material,Food,50,,kg,48,0,0,2400,0,0,2400,Cauliflower,RM11,50,kg,48,77863,6/3/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Coconut,RM17,Raw Material,Food,30,,pcs,36,0,0,1080,0,0,1080,Coconut,RM17,30,pcs,36,77863,6/3/2024,30,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Coriender Leaves Bunch,RM19,Raw Material,Food,60,,pcs,75,0,0,4500,0,0,4500,Coriander Leaves Bunch,RM19,60,pcs,75,77863,6/3/2024,60,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Cucumber,RM22,Raw Material,Food,140,,kg,42,0,0,5880,0,0,5880,Cucumber,RM22,140,kg,42,77863,6/3/2024,140,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Curry Leaves Bunch,RM24,Raw Material,Food,5,,kg,90,0,0,450,0,0,450,Curry Leaves Bunch,RM24,5,kg,90,77863,6/3/2024,5,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Ginger,RM33,Raw Material,Food,55,,kg,154,0,0,8470,0,0,8470,Ginger,RM33,55,kg,154,77863,6/3/2024,55,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Green Chilly (250gm pkt),RM35,Raw Material,Food,15,,kg,105,0,0,1575,0,0,1575,Green Chilly (250Gm Pkt),RM35,15,kg,105,77863,6/3/2024,15,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Lemon,RM51,Raw Material,Food,25,,kg,128,0,0,3200,0,0,3200,Lemon,RM51,25,kg,128,77863,6/3/2024,25,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Mint Leaves Bunch,RM61,Raw Material,Food,100,,pcs,16,0,0,1600,0,0,1600,Mint Leaves Bunch,RM61,25,kg,64,77863,6/3/2024,100,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Onion,RM66,Raw Material,Food,270,,kg,32.5,0,0,8775,0,0,8775,Onion,RM66,270,kg,32.5,77863,6/3/2024,270,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Peeled Garlic,RM69,Raw Material,Food,45,,kg,240,0,0,10800,0,0,10800,Peeled Garlic,RM69,45,kg,240,77863,6/3/2024,45,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Potato,RM70,Raw Material,Food,20,,kg,42,0,0,840,0,0,840,Potato,RM70,20,kg,42,77863,6/3/2024,20,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Spring Onion,RM80,Raw Material,Food,5,,pcs,45,0,0,225,0,0,225,Spring Onion,RM80,5,pcs,45,77863,6/3/2024,5,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Staff vegetables,346,Raw Material,Staff Food,15,,kg,30,0,0,450,0,0,450,Staff vegetables,RM108,15,kg,30,77863,6/3/2024,15,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,Tomato,RM86,Raw Material,Food,30,,kg,45,0,0,1350,0,0,1350,Tomato,RM86,30,kg,45,77863,6/3/2024,30,Standard,0,,,,,
Central Warehouse - Bangalore,77867,6/3/2024,FS2B,Farm S2B,INV-0000358,6/3/2024,,capsicum,MM09,Raw Material,Food,5,,kg,75,0,0,375,0,0,375,Capsicum,RM09,5,kg,75,77863,6/3/2024,5,Standard,0,,,,,
Central Warehouse - Bangalore,77868,6/3/2024,GFI,Golden Foods Inc,24-25/02288,6/3/2024,,Malik Deena Jeeraga Samba 25kg Bag,RM56,Raw Material,Food,15,,Bag,2862.5,0,0,42937.5,2146.88,0,45084.38,Malik Deena Jeeraga Samba 25Kg Bag,RM56,375,kg,114.5,77864,6/3/2024,15,Standard,0,,,,,
Central Warehouse - Bangalore,77869,6/3/2024,SED,Saravana Egg Distributons,2,6/3/2024,,Egg,RM26,Raw Material,Food,900,,pcs,5.9,0,0,5310,0,0,5310,Egg,RM26,900,pcs,5.9,77865,6/3/2024,900,Standard,0,,,,,
Central Warehouse - Bangalore,77871,6/3/2024,MCCIPL,Metro Cash and Carry India Pvt Ltd,T0SP12324900105,6/3/2024,,Ruchi Gold Palm Oil Tin,RM75,Raw Material,Food,75,,Tin,1540,0,0,115500,5775,0,121275,Ruchi Gold Palm Oil Tin,RM75,1275,lt,90.59,77870,6/3/2024,75,Standard,0,,,,,
Central Warehouse - Bangalore,78106,6/4/2024,GL,Godrej Tyson Foods Limited,4222416442,6/4/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,185.2,,kg,285,0,0,52782,0,0,52782,Chicken Breast Boneless,RM13,185.2,kg,285,78099,6/4/2024,185.2,Standard,0,,,,,
Central Warehouse - Bangalore,78107,6/4/2024,SF,Siddhi Foods,4691,6/4/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,61.2,,kg,285,0,0,17442,0,0,17442,Chicken Breast Boneless,RM13,61.2,kg,285,78102,6/4/2024,61.2,Standard,0,,,,,
Central Warehouse - Bangalore,78109,6/4/2024,ASCC,AY Sabir Chicken Center,2010,6/4/2024,,Whole Chicken Without Skin,RM93,Raw Material,Food,134.8,,kg,256,0,0,34508.8,0,0,34508.8,Whole Chicken Without Skin,RM93,134.8,kg,256,78105,6/4/2024,134.8,Standard,0,,,,,
Central Warehouse - Bangalore,78110,6/4/2024,BE,Bharathi Enterprises,602,6/4/2024,,Curd,RM23,Raw Material,Food,504,,lt,54.58,0,0,27508.32,1375.42,0,28883.74,Curd,RM23,504,lt,54.58,78082,6/4/2024,504,Standard,0,,,,,
Central Warehouse - Bangalore,78111,6/4/2024,VE,Vani Enterprises,TX-1389/24-25,6/4/2024,,Curd,RM23,Raw Material,Food,300,,lt,54.5,0,0,16350,817.5,0,17167.5,Curd,RM23,300,lt,54.5,78083,6/4/2024,300,Standard,0,,,,,
Central Warehouse - Bangalore,78111,6/4/2024,VE,Vani Enterprises,TX-1389/24-25,6/4/2024,,Frozen Green Peas,RM30,Raw Material,Food,8,,kg,100,0,0,800,0,0,800,Frozen Green Peas,RM30,8,kg,100,78083,6/4/2024,8,Standard,0,,,,,
Central Warehouse - Bangalore,78111,6/4/2024,VE,Vani Enterprises,TX-1389/24-25,6/4/2024,,Milk,RM100,Raw Material,Staff Food,6,,lt,48,0,0,288,0,0,288,Milk,RM100,6,lt,48,78083,6/4/2024,6,Standard,0,,,,,
Central Warehouse - Bangalore,78111,6/4/2024,VE,Vani Enterprises,TX-1389/24-25,6/4/2024,,Milky Mist Khova,RM59,Raw Material,Food,20,,kg,295,0,0,5900,295,0,6195,Milky Mist Khova,RM59,20,kg,295,78083,6/4/2024,20,Standard,0,,,,,
Central Warehouse - Bangalore,78112,6/4/2024,AFSC,Aditya Food Service Company,FF/4241/24-25,6/4/2024,,Frozen Green Peas,RM30,Raw Material,Food,8,,kg,110,0,0,880,0,0,880,Frozen Green Peas,RM30,8,kg,110,78084,6/4/2024,8,Standard,0,,,,,
Central Warehouse - Bangalore,78112,6/4/2024,AFSC,Aditya Food Service Company,FF/4241/24-25,6/4/2024,,Milky Mist Paneer 1Kg,RM60,Raw Material,Food,50,,kg,336.19,0,0,16809.5,840.48,0,17649.98,Milky Mist Paneer 1Kg,RM60,50,kg,336.19,78084,6/4/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Capsicum,MM09,Raw Material,Food,10,,kg,69,0,0,690,0,0,690,Capsicum,RM09,10,kg,69,78092,6/4/2024,10,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Carrot,MM10,Raw Material,Food,80,,kg,86,0,0,6880,0,0,6880,Carrot,RM10,80,kg,86,78092,6/4/2024,80,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Cauliflower,RM11,Raw Material,Food,60,,pcs,44,0,0,2640,0,0,2640,Cauliflower,RM11,60,kg,44,78092,6/4/2024,60,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Coconut,RM17,Raw Material,Food,150,,pcs,32,0,0,4800,0,0,4800,Coconut,RM17,150,pcs,32,78092,6/4/2024,150,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Coriender Leaves Bunch,RM19,Raw Material,Food,200,,pcs,66,0,0,13200,0,0,13200,Coriander Leaves Bunch,RM19,200,pcs,66,78092,6/4/2024,200,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Cucumber,RM22,Raw Material,Food,450,,kg,38,0,0,17100,0,0,17100,Cucumber,RM22,450,kg,38,78092,6/4/2024,450,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Curry Leaves Bunch,RM24,Raw Material,Food,100,,pcs,17.8,0,0,1780,0,0,1780,Curry Leaves Bunch,RM24,20,kg,89,78092,6/4/2024,100,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Green Chilly (250Gm Pkt),RM35,Raw Material,Food,60,,kg,95,0,0,5700,0,0,5700,Green Chilly (250Gm Pkt),RM35,60,kg,95,78092,6/4/2024,60,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Lemon,RM51,Raw Material,Food,140,,kg,122,0,0,17080,0,0,17080,Lemon,RM51,140,kg,122,78092,6/4/2024,140,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Mint Leaves Bunch,RM61,Raw Material,Food,250,,pcs,14.5,0,0,3625,0,0,3625,Mint Leaves Bunch,RM61,62.5,kg,58,78092,6/4/2024,250,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Onion,RM66,Raw Material,Food,1700,,kg,31.5,0,0,53550,0,0,53550,Onion,RM66,1700,kg,31.5,78092,6/4/2024,1700,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Potato,RM70,Raw Material,Food,50,,kg,38,0,0,1900,0,0,1900,Potato,RM70,50,kg,38,78092,6/4/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Spring Onion,RM80,Raw Material,Food,10,,pcs,40,0,0,400,0,0,400,Spring Onion,RM80,10,pcs,40,78092,6/4/2024,10,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Staff Tomato,345,Raw Material,Staff Food,50,,kg,43,0,0,2150,0,0,2150,Staff Tomato,RM107,50,kg,43,78092,6/4/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Staff vegetables,346,Raw Material,Staff Food,50,,kg,36,0,0,1800,0,0,1800,Staff vegetables,RM108,50,kg,36,78092,6/4/2024,50,Standard,0,,,,,
Central Warehouse - Bangalore,78113,6/4/2024,RT,Rasika TS,2205,6/4/2024,,Tomato,RM86,Raw Material,Food,100,,kg,43,0,0,4300,0,0,4300,Tomato,RM86,100,kg,43,78092,6/4/2024,100,Standard,0,,,,,
Central Warehouse - Bangalore,78114,6/4/2024,MVP,M V Pradeepa,1193,6/4/2024,,Ginger,RM33,Raw Material,Food,235,,kg,154,0,0,36190,0,0,36190,Ginger,RM33,235,kg,154,78093,6/4/2024,235,Standard,0,,,,,
Central Warehouse - Bangalore,78114,6/4/2024,MVP,M V Pradeepa,1193,6/4/2024,,Peeled Garlic,RM69,Raw Material,Food,160,,kg,239,0,0,38240,0,0,38240,Peeled Garlic,RM69,160,kg,239,78093,6/4/2024,160,Standard,0,,,,,
